YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,DT4,7,131
2025-04,WEEKDAY,20,TRAIN,SE4,1759,5608
2025-04,WEEKDAY,13,TRAIN,CC27,4173,8857
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NE10,3222,7076
2025-04,WEEKDAY,7,TRAIN,DT24,15753,7834
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT29,2997,3229
2025-04,WEEKDAY,23,TRAIN,TE8,2246,3026
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,TE3,2933,4693
2025-04,WEEKDAY,16,TRAIN,DT10,7034,4150
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC17/TE9,2830,1997
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,BP4,408,959
2025-04,WEEKDAY,9,TRAIN,SW3,3161,1242
2025-04,WEEKDAY,19,TRAIN,NS25/EW13,91997,54829
2025-04,WEEKDAY,15,TRAIN,EW31,2955,761
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,BP13,576,715
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,PE5,2267,543
2025-04,WEEKDAY,7,TRAIN,NS2,97040,53480
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CC4/DT15,14365,12717
2025-04,WEEKDAY,21,TRAIN,DT3,2413,9368
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NS24/NE6/CC1,168,73
2025-04,WEEKDAY,23,TRAIN,EW18,2469,6782
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,SW5,3844,3956
2025-04,WEEKDAY,11,TRAIN,EW8/CC9,30380,43253
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,DT28,5070,2157
2025-04,WEEKDAY,21,TRAIN,SE5,1000,3771
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,DT33,4011,1458
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,DT27,1322,3348
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,1184,5956
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,PW1,106,33
2025-04,WEEKDAY,0,TRAIN,EW19,117,883
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,519,1704
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,PE7,273,9
2025-04,WEEKDAY,5,TRAIN,NS18,3909,726
2025-04,WEEKDAY,0,TRAIN,NS3,286,2415
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NE10,6971,7295
2025-04,WEEKDAY,15,TRAIN,EW8/CC9,47697,41509
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT17,2364,2633
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SW4,456,1609
2025-04,WEEKDAY,16,TRAIN,NS13,42851,68262
2025-04,WEEKDAY,23,TRAIN,TE24,234,867
2025-04,WEEKDAY,19,TRAIN,SW2,5806,11143
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NE9,5193,9514
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NE18,5326,5089
2025-04,WEEKDAY,23,TRAIN,NS7,5682,18948
2025-04,WEEKDAY,7,TRAIN,EW7,38664,19888
2025-04,WEEKDAY,9,TRAIN,NS8,33637,12490
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,DT28,3245,1386
2025-04,WEEKDAY,6,TRAIN,PW2,10,23
2025-04,WEEKDAY,23,TRAIN,TE5,410,2872
2025-04,WEEKDAY,22,TRAIN,CC16,3073,5152
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,DT20,317,1258
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE24,19,72
2025-04,WEEKDAY,5,TRAIN,SW4,1452,69
2025-04,WEEKDAY,12,TRAIN,TE19,10856,9017
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,TE3,6328,3885
2025-04,WEEKDAY,10,TRAIN,PE3,6278,3467
2025-04,WEEKDAY,20,TRAIN,CC17/TE9,3780,7515
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1413,2818
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,TE22,2014,4302
2025-04,WEEKDAY,0,TRAIN,TE14/NS22,480,623
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,SE1,1935,2360
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT27,2824,2566
2025-04,WEEKDAY,16,TRAIN,EW26,27856,32624
2025-04,WEEKDAY,20,TRAIN,PW4,3470,6549
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NS28,4170,2379
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,DT24,10,187
2025-04,WEEKDAY,10,TRAIN,NE11,11112,9385
2025-04,WEEKDAY,16,TRAIN,NE15,16030,28352
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW9,12724,11433
2025-04,WEEKDAY,21,TRAIN,CC24,21900,4585
2025-04,WEEKDAY,22,TRAIN,NS28,424,346
2025-04,WEEKDAY,18,TRAIN,PW5,3285,8272
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,EW9,13707,10013
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NE11,4697,5670
2025-04,WEEKDAY,23,TRAIN,TE3,882,6117
2025-04,WEEKDAY,6,TRAIN,TE26,4052,2117
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CE1/DT16,29024,25492
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,DT4,1425,690
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW15,11644,9405
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE26,580,553
2025-04,WEEKDAY,18,TRAIN,NS7,38378,54860
2025-04,WEEKDAY,19,TRAIN,EW16/NE3/TE17,54780,30476
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,PW7,363,707
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS12,4039,9616
2025-04,WEEKDAY,14,TRAIN,EW15,30408,29646
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT34,980,1381
2025-04,WEEKDAY,7,TRAIN,TE11,7974,15108
2025-04,WEEKDAY,22,TRAIN,BP3,910,3625
2025-04,WEEKDAY,12,TRAIN,NS12,16206,10045
2025-04,WEEKDAY,22,TRAIN,CC23,4617,1131
2025-04,WEEKDAY,17,TRAIN,EW21/CC22,100613,31098
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3/TE17,7369,9869
2025-04,WEEKDAY,20,TRAIN,TE14/NS22,101434,34807
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PW3,563,688
2025-04,WEEKDAY,20,TRAIN,CC26,6052,4105
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS18,7891,4123
2025-04,WEEKDAY,15,TRAIN,TE19,9305,4349
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,TE15,5054,4705
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,DT8,156,372
2025-04,WEEKDAY,23,TRAIN,NE17/PTC,5103,17676
2025-04,WEEKDAY,21,TRAIN,PW7,2642,4064
2025-04,WEEKDAY,18,TRAIN,DT27,41155,22227
2025-04,WEEKDAY,7,TRAIN,NS18,37074,19078
2025-04,WEEKDAY,10,TRAIN,TE18,5879,16543
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS4/BP1,14187,8760
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW31,1350,411
2025-04,WEEKDAY,20,TRAIN,EW25,6978,19604
2025-04,WEEKDAY,7,TRAIN,NE13,49093,29465
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT21,3642,3211
2025-04,WEEKDAY,15,TRAIN,NS7,15357,16604
2025-04,WEEKDAY,17,TRAIN,CC2,16336,5435
2025-04,WEEKDAY,19,TRAIN,DT24,7133,11157
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,PW2,52,61
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NE8,8576,14315
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS21/DT11,28077,26872
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW33,3382,2751
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CC23,6,66
2025-04,WEEKDAY,8,TRAIN,TE3,35352,18560
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SE1,535,2456
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,PE7,812,97
2025-04,WEEKDAY,17,TRAIN,DT8,13919,7078
2025-04,WEEKDAY,5,TRAIN,SW1,303,152
2025-04,WEEKDAY,22,TRAIN,NE9,7959,19501
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,SW3,873,1023
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT4,1324,789
2025-04,WEEKDAY,6,TRAIN,TE3,20503,11193
2025-04,WEEKDAY,10,TRAIN,BP8,1373,1355
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,TE28,2053,2270
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC6,1598,6344
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NE15,2577,10501
2025-04,WEEKDAY,16,TRAIN,CC11,25277,9832
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,BP8,944,925
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,CC3,4308,6812
2025-04,WEEKDAY,16,TRAIN,PE7,4189,6060
2025-04,WEEKDAY,5,TRAIN,EW19,3597,435
2025-04,WEEKDAY,21,TRAIN,NS13,39972,65401
2025-04,WEEKDAY,6,TRAIN,NE17/PTC,62285,18285
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CC5,1072,1941
2025-04,WEEKDAY,13,TRAIN,NS15,18724,14842
2025-04,WEEKDAY,7,TRAIN,TE16,12073,8143
2025-04,WEEKDAY,7,TRAIN,NE15,83466,12816
2025-04,WEEKDAY,19,TRAIN,NS11,34200,113868
2025-04,WEEKDAY,16,TRAIN,TE14/NS22,81938,66082
2025-04,WEEKDAY,8,TRAIN,NS14,119927,29256
2025-04,WEEKDAY,16,TRAIN,SE1,5067,4961
2025-04,WEEKDAY,9,TRAIN,PE7,5943,2036
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS15,5239,4514
2025-04,WEEKDAY,15,TRAIN,DT17,14056,7083
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NE7/DT12,22026,24547
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW24/NS1,37569,36679
2025-04,WEEKDAY,6,TRAIN,NE18,9230,2185
2025-04,WEEKDAY,21,TRAIN,DT7,1746,3997
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC8,4152,3079
2025-04,WEEKDAY,22,TRAIN,CC26,2451,1700
2025-04,WEEKDAY,16,TRAIN,PW4,4520,6958
2025-04,WEEKDAY,20,TRAIN,NS14,18445,52141
2025-04,WEEKDAY,19,TRAIN,BP10,2498,9596
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,PE1,195,1029
2025-04,WEEKDAY,19,TRAIN,CC4/DT15,48014,19624
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,6788,15496
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS4/BP1,494,2126
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NE12/CC13,27600,22476
2025-04,WEEKDAY,8,TRAIN,CC6,4472,14143
2025-04,WEEKDAY,19,TRAIN,EW17,29324,56296
2025-04,WEEKDAY,22,TRAIN,EW4,5212,16684
2025-04,WEEKDAY,22,TRAIN,TE14/NS22,61303,12232
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,TE19,1634,1774
2025-04,WEEKDAY,14,TRAIN,NS18,14302,12354
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,DT21,4966,3693
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,CC12,4139,1864
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,EW28,15238,5157
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,DT7,707,1061
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC14,3510,2060
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,TE6,698,28
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT20,658,2307
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,CC26,1653,1061
2025-04,WEEKDAY,11,TRAIN,DT5,12392,9234
2025-04,WEEKDAY,18,TRAIN,EW16/NE3/TE17,132130,41401
2025-04,WEEKDAY,8,TRAIN,EW9,51642,37433
2025-04,WEEKDAY,15,TRAIN,NS20,52324,33345
2025-04,WEEKDAY,12,TRAIN,NE8,24595,32069
2025-04,WEEKDAY,11,TRAIN,NE15,19118,9232
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CC12,14,256
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,CC19/DT9,5447,4991
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,TE6,1802,7018
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,TE16,3726,3268
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE18,2098,815
2025-04,WEEKDAY,10,TRAIN,DT21,6765,9395
2025-04,WEEKDAY,15,TRAIN,NE13,25868,24291
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NS23,18679,3866
2025-04,WEEKDAY,9,TRAIN,NE11,18861,13133
2025-04,WEEKDAY,16,TRAIN,CC20,8164,8102
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW5,14926,16505
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,TE22,792,3989
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS28,458,262
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,TE23,29,10
2025-04,WEEKDAY,9,TRAIN,BP3,6043,1816
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC8,579,1657
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NS10,11594,20249
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW17,7920,11334
2025-04,WEEKDAY,7,TRAIN,NE5,2779,17717
2025-04,WEEKDAY,18,TRAIN,NS12,29120,63575
2025-04,WEEKDAY,7,TRAIN,NS20,19690,102207
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC24,5812,3466
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC21,3713,6244
2025-04,WEEKDAY,9,TRAIN,NS2,34769,20669
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,SW2,1020,1307
2025-04,WEEKDAY,15,TRAIN,BP2,1754,3108
2025-04,WEEKDAY,6,TRAIN,PE5,14587,1768
2025-04,WEEKDAY,5,TRAIN,EW21/CC22,2042,1294
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,EW32,416,2442
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,TE25,1543,1680
2025-04,WEEKDAY,11,TRAIN,DT34,4975,3684
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,SE2,2362,3060
2025-04,WEEKDAY,5,TRAIN,NS3,11557,1090
2025-04,WEEKDAY,5,TRAIN,DT33,6244,50
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,CC6,18714,2502
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,TE15,5598,6030
2025-04,WEEKDAY,18,TRAIN,NS15,81788,38491
2025-04,WEEKDAY,17,TRAIN,CC26,27088,5178
2025-04,WEEKDAY,5,TRAIN,NE17/PTC,9773,2506
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,BP10,277,1130
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,DT25,1702,1683
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS9/TE2,13114,8334
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,PW7,1717,1904
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC3,8551,3482
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT30,3020,2186
2025-04,WEEKDAY,19,TRAIN,TE25,2541,6919
2025-04,WEEKDAY,10,TRAIN,DT29,8010,2595
2025-04,WEEKDAY,18,TRAIN,DT8,17982,10313
2025-04,WEEKDAY,6,TRAIN,CC17/TE9,11861,6520
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,DT21,1485,1251
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC23,1351,724
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC19/DT9,3737,6077
2025-04,WEEKDAY,17,TRAIN,TE15,14834,15806
2025-04,WEEKDAY,16,TRAIN,PW7,3861,4654
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW3,7583,8169
2025-04,WEEKDAY,21,TRAIN,NS15,13900,15101
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CC19/DT9,2884,5575
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT27,3681,3400
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CC24,5453,3645
2025-04,WEEKDAY,12,TRAIN,EW20,11853,9079
2025-04,WEEKDAY,22,TRAIN,NE5,20307,5209
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NE12/CC13,31387,32274
2025-04,WEEKDAY,15,TRAIN,TE13,4806,4288
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,SE2,2713,2718
2025-04,WEEKDAY,12,TRAIN,NE11,13240,13793
2025-04,WEEKDAY,12,TRAIN,SW8,3226,2181
2025-04,WEEKDAY,10,TRAIN,NS25/EW13,15741,59837
2025-04,WEEKDAY,22,TRAIN,DT3,1705,7295
2025-04,WEEKDAY,6,TRAIN,BP3,14589,1227
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC2,3079,1741
2025-04,WEEKDAY,6,TRAIN,EW16/NE3/TE17,13820,39904
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,DT31,4312,2042
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,CC23,40,26
2025-04,WEEKDAY,0,TRAIN,TE13,45,83
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SW1,1393,852
2025-04,WEEKDAY,0,TRAIN,NS2,459,2866
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,TE14/NS22,61680,38048
2025-04,WEEKDAY,21,TRAIN,EW27,35300,56149
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT18,369,1755
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,CC14,1331,2599
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NE17/PTC,21969,27041
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW19,8651,4679
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,TE3,4578,3865
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,PE6,5185,3418
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW20,4173,5515
2025-04,WEEKDAY,6,TRAIN,DT31,13538,5106
2025-04,WEEKDAY,19,TRAIN,NE17/PTC,49813,114900
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW16/NE3/TE17,10496,11456
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,EW21/CC22,445,136
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NE5,101,10
2025-04,WEEKDAY,21,TRAIN,CC26,2560,2987
2025-04,WEEKDAY,21,TRAIN,EW25,5412,15388
2025-04,WEEKDAY,5,TRAIN,DT2,315,24
2025-04,WEEKDAY,22,TRAIN,TE5,1234,6020
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC21,799,758
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,34417,29026
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,TE18,6263,8350
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT18,3142,4221
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT31,2080,4744
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,BP12,538,42
2025-04,WEEKDAY,14,TRAIN,CC23,11188,11014
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CC12,3154,1931
2025-04,WEEKDAY,23,TRAIN,PE4,285,939
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT33,8473,2810
2025-04,WEEKDAY,20,TRAIN,CC11,25344,10056
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,TE24,1021,1782
2025-04,WEEKDAY,14,TRAIN,BP11,2576,2999
2025-04,WEEKDAY,17,TRAIN,TE14/NS22,116956,84163
2025-04,WEEKDAY,21,TRAIN,CC28,1653,5317
2025-04,WEEKDAY,10,TRAIN,DT20,5754,7546
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,SW6,1467,1563
2025-04,WEEKDAY,21,TRAIN,CC12,2568,7778
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,PW1,422,62
2025-04,WEEKDAY,12,TRAIN,BP7,1290,991
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,PW7,1408,1610
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,TE13,417,1990
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CC20,2786,3006
2025-04,WEEKDAY,6,TRAIN,NS13,90719,24649
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC2,1348,726
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,SE4,806,291
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS18,875,4123
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS8,6151,8003
2025-04,WEEKDAY,0,TRAIN,BP6/DT1,0,5205
2025-04,WEEKDAY,17,TRAIN,EW7,21797,28455
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS11,466,3978
2025-04,WEEKDAY,22,TRAIN,CC28,964,4237
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,DT25,1562,2037
2025-04,WEEKDAY,16,TRAIN,DT34,7563,4898
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC26,1244,1021
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC28,1911,1825
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,DT8,30,25
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW9,137,619
2025-04,WEEKDAY,14,TRAIN,BP9,1999,2137
2025-04,WEEKDAY,17,TRAIN,CC27,40778,2719
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,PW1,1398,1737
2025-04,WEEKDAY,20,TRAIN,BP13,555,1937
2025-04,WEEKDAY,10,TRAIN,NE9,24597,16761
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,SE5,93,494
2025-04,WEEKDAY,16,TRAIN,SW3,3146,2870
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW33,2166,1603
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,TE8,1870,2276
2025-04,WEEKDAY,7,TRAIN,EW11,22544,24785
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW14/NS26,11957,11710
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NE9,12437,7765
2025-04,WEEKDAY,21,TRAIN,CC21,15617,7635
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW22,1615,2864
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,PW1,1768,1924
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NE1/CC29,54,142
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS7,11092,11131
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,PW4,3186,2717
2025-04,WEEKDAY,19,TRAIN,NS24/NE6/CC1,64576,47322
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,5945,5068
2025-04,WEEKDAY,23,TRAIN,NS9/TE2,10951,31838
2025-04,WEEKDAY,8,TRAIN,NE14,113553,22493
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,PE6,391,57
2025-04,WEEKDAY,5,TRAIN,TE6,4210,368
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS19,17594,17999
2025-04,WEEKDAY,11,TRAIN,EW19,15434,8819
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW10,7595,8610
2025-04,WEEKDAY,10,TRAIN,NS10,39476,16896
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE11,498,318
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW8/CC9,32667,24272
2025-04,WEEKDAY,20,TRAIN,EW12/DT14,84392,41643
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,3643,1151
2025-04,WEEKDAY,19,TRAIN,DT13,20485,16050
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,22978,3277
2025-04,WEEKDAY,12,TRAIN,NS19,40326,34207
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,PE1,708,112
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,TE26,6942,8422
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,EW5,17918,13750
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,TE11,1635,1875
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS20,91,146
2025-04,WEEKDAY,22,TRAIN,CE1/DT16,60322,16313
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,TE8,5487,5338
2025-04,WEEKDAY,11,TRAIN,CC7,5711,3622
2025-04,WEEKDAY,6,TRAIN,NE7/DT12,14651,16330
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC5,2043,1727
2025-04,WEEKDAY,8,TRAIN,TE27,17983,4424
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW1,14785,17086
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CG1/DT35,1890,9051
2025-04,WEEKDAY,13,TRAIN,EW31,1694,956
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT3,3434,4120
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NS20,10541,20945
2025-04,WEEKDAY,15,TRAIN,TE28,3343,4420
2025-04,WEEKDAY,22,TRAIN,NS2,10100,26776
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT17,2317,2506
2025-04,WEEKDAY,15,TRAIN,SW1,4001,3185
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,TE4,1896,1995
2025-04,WEEKDAY,8,TRAIN,TE19,2230,92212
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE25,20,80
2025-04,WEEKDAY,17,TRAIN,DT31,13388,18396
2025-04,WEEKDAY,18,TRAIN,EW23,117949,137806
2025-04,WEEKDAY,18,TRAIN,EW3,33602,55417
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4710,11343
2025-04,WEEKDAY,22,TRAIN,CC25,2678,4364
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,SE2,1475,3249
2025-04,WEEKDAY,7,TRAIN,EW6,29670,14333
2025-04,WEEKDAY,8,TRAIN,CC16,19734,23257
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,PW7,1787,975
2025-04,WEEKDAY,14,TRAIN,CC10/DT26,11083,12681
2025-04,WEEKDAY,14,TRAIN,BP7,892,1332
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,BP12,1062,1009
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS12,1217,4627
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,CG1/DT35,260,17
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,PW5,2953,764
2025-04,WEEKDAY,19,TRAIN,CG1/DT35,47049,10551
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW3,9189,4228
2025-04,WEEKDAY,10,TRAIN,DT23,2742,5955
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,TE16,3538,3372
2025-04,WEEKDAY,22,TRAIN,CC5,3645,2683
