,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
362,2025-04,WEEKDAY,20,TRAIN,EW1,14159,48259
363,2025-04,WEEKDAY,14,TRAIN,DT8,11933,5486
364,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CC20,15,119
365,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,CC3,24,4
366,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,TE13,2089,2141
367,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,EW20,706,2491
368,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW23,24280,23345
369,2025-04,WEEKDAY,23,TRAIN,BP6/DT1,2354,20416
370,2025-04,WEEKDAY,13,TRAIN,CC2,5362,9294
371,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,BP4,308,904
372,2025-04,WEEKDAY,14,TRAIN,NS20,42389,42336
373,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT7,2306,1648
374,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,DT17,41,52
375,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,BP4,293,89
376,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC7,1307,752
377,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,DT13,3428,3336
378,2025-04,WEEKDAY,18,TRAIN,NE1/CC29,152841,81904
379,2025-04,WEEKDAY,14,TRAIN,EW3,17790,17522
380,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT4,945,1160
381,2025-04,WEEKDAY,9,TRAIN,TE22,491,3730
382,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,TE16,4339,3151
383,2025-04,WEEKDAY,23,TRAIN,BP2,37,445
384,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW17,9539,12850
385,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,4640,9478
386,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CC6,73,38
387,2025-04,WEEKDAY,6,TRAIN,CC25,5962,8772
388,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW26,16498,17679
389,2025-04,WEEKDAY,21,TRAIN,CC20,2953,5075
390,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,DT27,3923,2747
391,2025-04,WEEKDAY,20,TRAIN,SE1,1635,7292
392,2025-04,WEEKDAY,11,TRAIN,EW4,13020,6462
393,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW27,12571,7212
394,2025-04,WEEKDAY,7,TRAIN,NS27/CE2/TE20,1256,8589
395,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS10,21118,12460
396,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS3,12006,6746
397,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CC25,3101,2591
398,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT23,1670,1939
399,2025-04,WEEKDAY,12,TRAIN,EW4,13272,8066
400,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,EW27,17829,12813
401,2025-04,WEEKDAY,12,TRAIN,SW6,3983,2415
402,2025-04,WEEKDAY,12,TRAIN,EW25,7479,5576
403,2025-04,WEEKDAY,16,TRAIN,NS25/EW13,52726,40250
404,2025-04,WEEKDAY,22,TRAIN,TE7,1435,5020
405,2025-04,WEEKDAY,7,TRAIN,CG1/DT35,3151,35208
406,2025-04,WEEKDAY,15,TRAIN,SE3,2026,3539
407,2025-04,WEEKDAY,8,TRAIN,CC21,15839,14431
408,2025-04,WEEKDAY,23,TRAIN,NS4/BP1,6084,16419
409,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW26,10677,18245
410,2025-04,WEEKDAY,6,TRAIN,PE1,6203,1466
411,2025-04,WEEKDAY,20,TRAIN,SW6,1646,6675
412,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC24,1784,1472
413,2025-04,WEEKDAY,10,TRAIN,PW5,2397,1307
414,2025-04,WEEKDAY,14,TRAIN,EW17,22269,23359
415,2025-04,WEEKDAY,22,TRAIN,NE1/CC29,52137,10442
416,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW9,7795,11850
417,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NE5,7241,7403
418,2025-04,WEEKDAY,17,TRAIN,CC25,23469,9153
419,2025-04,WEEKDAY,11,TRAIN,TE15,6676,8866
420,2025-04,WEEKDAY,15,TRAIN,CC21,13669,11399
421,2025-04,WEEKDAY,5,TRAIN,NS15,4555,2613
422,2025-04,WEEKDAY,13,TRAIN,PE3,7029,6879
423,2025-04,WEEKDAY,5,TRAIN,DT8,161,314
424,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE11,374,975
425,2025-04,WEEKDAY,20,TRAIN,NE10,13025,20460
426,2025-04,WEEKDAY,17,TRAIN,NE8,42564,47587
427,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE11,818,1819
428,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT30,3295,3327
429,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW22,1196,2898
430,2025-04,WEEKDAY,17,TRAIN,NS16,59750,84006
431,2025-04,WEEKDAY,13,TRAIN,DT10,6179,3001
432,2025-04,WEEKDAY,10,TRAIN,SE1,4542,1708
433,2025-04,WEEKDAY,13,TRAIN,TE12,4902,6379
434,2025-04,WEEKDAY,17,TRAIN,DT5,22602,28061
435,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT13,4322,4407
436,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CG1/DT35,9856,8892
437,2025-04,WEEKDAY,9,TRAIN,NS12,28218,10797
438,2025-04,WEEKDAY,23,TRAIN,DT29,863,5165
439,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,EW31,1198,351
440,2025-04,WEEKDAY,11,TRAIN,NS5,25030,13317
441,2025-04,WEEKDAY,7,TRAIN,DT34,11760,10061
442,2025-04,WEEKDAY,0,TRAIN,CC21,94,296
443,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NS9/TE2,28809,35453
444,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,SW3,569,78
445,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS19,9978,17561
446,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,39319,56085
447,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,SE2,589,15
448,2025-04,WEEKDAY,11,TRAIN,PW3,910,497
449,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,CC5,2845,3160
450,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,BP8,655,733
451,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW24/NS1,41637,35953
452,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,DT30,297,12
453,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW30,1084,502
454,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,EW17,12554,11679
455,2025-04,WEEKDAY,19,TRAIN,NE4/DT19,95249,62528
456,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT10,2052,1479
457,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,DT13,1767,1842
458,2025-04,WEEKDAY,8,TRAIN,TE1,8975,38445
459,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,CC17/TE9,2225,2330
460,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,SW1,1527,1561
461,2025-04,WEEKDAY,19,TRAIN,CC17/TE9,8315,13167
462,2025-04,WEEKDAY,6,TRAIN,BP10,10255,1511
463,2025-04,WEEKDAY,13,TRAIN,NS19,38193,36898
464,2025-04,WEEKDAY,22,TRAIN,BP6/DT1,13845,39916
465,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,TE27,2259,2722
466,2025-04,WEEKDAY,11,TRAIN,DT8,5749,2084
467,2025-04,WEEKDAY,10,TRAIN,EW26,30879,10096
468,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE3,39,644
469,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,TE1,1670,2812
470,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,DT4,48,0
471,2025-04,WEEKDAY,0,TRAIN,NS28,5,19
472,2025-04,WEEKDAY,14,TRAIN,NS11,27712,31386
473,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,CC23,2448,2015
474,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,BP2,191,950
475,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS23,6633,1918
476,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,PE2,1600,3413
477,2025-04,WEEKDAY,20,TRAIN,TE25,1330,3890
478,2025-04,WEEKDAY,0,TRAIN,DT2,15,388
479,2025-04,WEEKDAY,7,TRAIN,NS13,170112,60760
480,2025-04,WEEKDAY,8,TRAIN,TE4,10623,14132
481,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NS25/EW13,93,135
482,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NE7/DT12,204,32
483,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,DT28,26,585
484,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW20,6138,5038
485,2025-04,WEEKDAY,23,TRAIN,NE18,1321,1986
486,2025-04,WEEKDAY,19,TRAIN,SW3,1510,5196
487,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,TE16,3982,2409
488,2025-04,WEEKDAY,17,TRAIN,DT33,24151,32535
489,2025-04,WEEKDAY,22,TRAIN,PW1,856,111
490,2025-04,WEEKDAY,9,TRAIN,CC14,11265,8550
491,2025-04,WEEKDAY,6,TRAIN,NE16/STC,56493,23053
492,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS9/TE2,1080,3936
493,2025-04,WEEKDAY,23,TRAIN,EW19,1776,7717
494,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW29,3037,4620
495,2025-04,WEEKDAY,6,TRAIN,DT17,761,13401
496,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC7,638,2050
497,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,DT30,869,4376
498,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,BP2,1348,1195
499,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,BP7,90,374
500,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW27,17988,14274
501,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT22,4724,6704
502,2025-04,WEEKDAY,11,TRAIN,DT33,14247,4951
503,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,BP11,1511,1914
504,2025-04,WEEKDAY,21,TRAIN,CC14,3574,6599
505,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,TE23,1534,1887
506,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,DT4,79,493
507,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS5,15462,8712
508,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,SE3,100,922
509,2025-04,WEEKDAY,20,TRAIN,NE11,14629,16965
510,2025-04,WEEKDAY,15,TRAIN,SW6,3501,4434
511,2025-04,WEEKDAY,10,TRAIN,SW6,4076,1383
512,2025-04,WEEKDAY,9,TRAIN,BP10,4739,2325
513,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,BP3,1388,205
514,2025-04,WEEKDAY,11,TRAIN,EW15,26434,41795
515,2025-04,WEEKDAY,11,TRAIN,BP11,3204,1634
516,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW7,6005,3707
517,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,TE11,1538,1312
518,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS7,18683,15126
519,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,TE13,1671,1280
520,2025-04,WEEKDAY,0,TRAIN,DT18,343,181
521,2025-04,WEEKDAY,11,TRAIN,NS16,35144,26949
522,2025-04,WEEKDAY,8,TRAIN,DT28,31406,39788
523,2025-04,WEEKDAY,17,TRAIN,PW1,3991,3641
524,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS2,8021,3332
525,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS5,1612,7260
526,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,EW11,2076,3161
527,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,CC21,5435,4895
528,2025-04,WEEKDAY,10,TRAIN,NS21/DT11,47460,48528
529,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,SE5,1279,1554
530,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,DT5,375,42
531,2025-04,WEEKDAY,10,TRAIN,CC28,3936,2697
532,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS27/CE2/TE20,2087,2850
533,2025-04,WEEKDAY,9,TRAIN,PW4,5676,3072
534,2025-04,WEEKDAY,12,TRAIN,TE29,2579,2003
535,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,324
536,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1744,749
537,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CG2,4813,3110
538,2025-04,WEEKDAY,11,TRAIN,NE13,21800,14430
539,2025-04,WEEKDAY,14,TRAIN,BP10,2685,3531
540,2025-04,WEEKDAY,20,TRAIN,EW29,27879,9213
541,2025-04,WEEKDAY,5,TRAIN,DT31,2285,61
542,2025-04,WEEKDAY,23,TRAIN,EW2/DT32,7353,21733
543,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW1,9684,16798
544,2025-04,WEEKDAY,20,TRAIN,TE3,6879,15221
545,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NE18,6567,6701
546,2025-04,WEEKDAY,0,TRAIN,NE18,0,424
547,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CC26,2,113
548,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,TE13,1836,1607
549,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS16,11226,5634
550,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NE8,12916,20680
551,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NS7,8276,1089
552,2025-04,WEEKDAY,21,TRAIN,NE14,13191,45228
553,2025-04,WEEKDAY,6,TRAIN,DT2,3358,2369
554,2025-04,WEEKDAY,19,TRAIN,TE18,19604,11858
555,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,TE13,1805,2314
556,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW19,50,378
557,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NE17/PTC,25057,24081
558,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,TE26,8070,8057
559,2025-04,WEEKDAY,13,TRAIN,BP8,2368,1740
560,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CC27,1128,981
561,2025-04,WEEKDAY,11,TRAIN,CG2,15977,23921
562,2025-04,WEEKDAY,11,TRAIN,EW2/DT32,41529,36752
563,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,SE5,1254,1406
564,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS24/NE6/CC1,25917,22246
565,2025-04,WEEKDAY,7,TRAIN,EW9,57956,34199
566,2025-04,WEEKDAY,17,TRAIN,EW12/DT14,111716,72213
567,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW8/CC9,34839,30638
568,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,SE2,3698,1474
569,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,32711,35091
570,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,BP10,1386,2074
571,2025-04,WEEKDAY,12,TRAIN,EW28,24412,15189
572,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW7,8364,7654
573,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS11,16153,17863
574,2025-04,WEEKDAY,10,TRAIN,CC12,5448,2471
575,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,EW22,3025,2215
576,2025-04,WEEKDAY,5,TRAIN,NE10,1657,671
577,2025-04,WEEKDAY,13,TRAIN,PW1,1732,2727
578,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NS15,2513,5363
579,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,DT22,4150,6488
580,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS4/BP1,18446,16734
581,2025-04,WEEKDAY,5,TRAIN,NS19,6272,2866
582,2025-04,WEEKDAY,21,TRAIN,EW19,8452,20289
583,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC20,704,506
584,2025-04,WEEKDAY,22,TRAIN,EW11,11797,14656
585,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,SE3,1183,1375
586,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW1,12811,15343
587,2025-04,WEEKDAY,13,TRAIN,NS24/NE6/CC1,42195,39691
588,2025-04,WEEKDAY,23,TRAIN,EW30,214,564
589,2025-04,WEEKDAY,6,TRAIN,DT7,2736,3318
590,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,17046,19390
591,2025-04,WEEKDAY,19,TRAIN,CC10/DT26,25819,28162
592,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,BP8,358,98
593,2025-04,WEEKDAY,15,TRAIN,DT29,4672,6167
594,2025-04,WEEKDAY,5,TRAIN,TE14/NS22,828,1598
595,2025-04,WEEKDAY,19,TRAIN,EW24/NS1,140144,107922
596,2025-04,WEEKDAY,7,TRAIN,PW6,6892,2058
597,2025-04,WEEKDAY,21,TRAIN,PW1,2119,288
598,2025-04,WEEKDAY,16,TRAIN,TE12,8536,3880
599,2025-04,WEEKDAY,9,TRAIN,DT25,7133,6248
600,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,BP10,6,27
601,2025-04,WEEKDAY,12,TRAIN,CC10/DT26,16360,11181
602,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,TE12,1732,1025
603,2025-04,WEEKDAY,18,TRAIN,TE18,29794,18472
604,2025-04,WEEKDAY,9,TRAIN,NS7,42793,27102
605,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,TE24,1459,1804
606,2025-04,WEEKDAY,5,TRAIN,BP11,4550,291
607,2025-04,WEEKDAY,5,TRAIN,DT23,116,0
608,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT5,4061,4102
609,2025-04,WEEKDAY,11,TRAIN,BP3,4002,2047
610,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,SW7,1031,258
611,2025-04,WEEKDAY,8,TRAIN,NE16/STC,129893,27571
612,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,PW6,46,301
613,2025-04,WEEKDAY,18,TRAIN,EW24/NS1,236216,169782
614,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,SW3,480,1316
615,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,SW5,4680,3943
616,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NS25/EW13,8494,49848
617,2025-04,WEEKDAY,0,TRAIN,NE10,101,425
618,2025-04,WEEKDAY,7,TRAIN,NS9/TE2,163523,81285
619,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW17,11652,12348
620,2025-04,WEEKDAY,14,TRAIN,NS19,34312,36558
621,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NE17/PTC,25641,30154
622,2025-04,WEEKDAY,21,TRAIN,CC25,4136,6031
623,2025-04,WEEKDAY,13,TRAIN,DT21,8026,9014
624,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,EW12/DT14,22764,8923
625,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC6,12499,1236
626,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW23,204,1142
627,2025-04,WEEKDAY,7,TRAIN,DT7,7130,17413
628,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NS24/NE6/CC1,27667,21956
629,2025-04,WEEKDAY,13,TRAIN,DT31,8034,6983
630,2025-04,WEEKDAY,18,TRAIN,CC10/DT26,68134,36423
631,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,8278,20183
632,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,11816,36777
633,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS25/EW13,10416,1429
634,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,DT21,3444,2701
635,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,TE7,4707,2787
636,2025-04,WEEKDAY,0,TRAIN,CC24,156,143
637,2025-04,WEEKDAY,12,TRAIN,SE5,3058,1859
638,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,CC7,301,22
639,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC27,952,272
640,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NE15,4739,13163
641,2025-04,WEEKDAY,22,TRAIN,TE16,4670,7188
642,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,DT20,2980,3179
643,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NE13,16357,11453
644,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS14,518,2290
645,2025-04,WEEKDAY,6,TRAIN,PW4,9630,1004
646,2025-04,WEEKDAY,0,TRAIN,SW8,15,242
647,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,SE1,987,361
648,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,TE29,1999,851
649,2025-04,WEEKDAY,18,TRAIN,SE2,5335,16152
650,2025-04,WEEKDAY,0,TRAIN,NS16,825,5933
651,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NS19,5368,14668
652,2025-04,WEEKDAY,18,TRAIN,EW2/DT32,103407,204177
653,2025-04,WEEKDAY,11,TRAIN,SE3,2984,1246
654,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NE11,1230,1308
655,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,SE4,2506,1247
656,2025-04,WEEKDAY,7,TRAIN,CC7,14469,17385
657,2025-04,WEEKDAY,20,TRAIN,NS16,34861,65883
658,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,SE2,2318,2596
659,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CC11,2448,8664
660,2025-04,WEEKDAY,20,TRAIN,EW3,11597,27637
661,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NS9/TE2,24362,20067
662,2025-04,WEEKDAY,14,TRAIN,NS15,19926,12755
663,2025-04,WEEKDAY,12,TRAIN,BP3,3771,2461
664,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,BP11,2444,887
665,2025-04,WEEKDAY,7,TRAIN,SW3,9512,4728
666,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,DT34,171,7
667,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,SW7,289,1409
668,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,EW12/DT14,10081,5001
669,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW21/CC22,6870,7855
670,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW5,8490,15803
671,2025-04,WEEKDAY,23,TRAIN,TE14/NS22,15916,5004
672,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NS14,16214,14888
673,2025-04,WEEKDAY,6,TRAIN,DT8,2534,6092
674,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,BP4,743,748
675,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,TE14/NS22,10945,50879
676,2025-04,WEEKDAY,11,TRAIN,CC10/DT26,15381,8991
677,2025-04,WEEKDAY,18,TRAIN,EW6,18084,38419
678,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,DT24,2161,2448
679,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT22,5432,6627
680,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW6,6583,3541
681,2025-04,WEEKDAY,19,TRAIN,CG2,29430,24748
682,2025-04,WEEKDAY,15,TRAIN,CC27,5537,2312
683,2025-04,WEEKDAY,8,TRAIN,EW32,3730,25809
684,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT29,1153,4573
685,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,EW33,2388,1194
686,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS23,1544,6128
687,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW10,6381,4872
688,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,298,738
689,2025-04,WEEKDAY,13,TRAIN,PE5,7608,6461
690,2025-04,WEEKDAY,12,TRAIN,DT21,7301,9893
691,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NE12/CC13,27957,34001
692,2025-04,WEEKDAY,8,TRAIN,EW10,34248,15016
693,2025-04,WEEKDAY,11,TRAIN,NS14,28622,15599
694,2025-04,WEEKDAY,19,TRAIN,CE1/DT16,49254,50765
695,2025-04,WEEKDAY,19,TRAIN,BP3,2962,13255
696,2025-04,WEEKDAY,20,TRAIN,EW5,26596,44446
697,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,TE5,1937,1927
698,2025-04,WEEKDAY,5,TRAIN,CC3,69,48
699,2025-04,WEEKDAY,7,TRAIN,EW8/CC9,47371,55200
700,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,SW4,1720,718
701,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,DT18,3488,2760
702,2025-04,WEEKDAY,13,TRAIN,EW16/NE3/TE17,32991,49799
703,2025-04,WEEKDAY,12,TRAIN,EW16/NE3/TE17,49046,39662
704,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW22,16,105
705,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC3,1718,1172
706,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,TE24,1769,1310
707,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,PW3,670,431
708,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC11,2490,4167
709,2025-04,WEEKDAY,21,TRAIN,NS17/CC15,15272,27598
710,2025-04,WEEKDAY,0,TRAIN,TE12,39,69
711,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,TE1,3019,1699
712,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,PW6,963,251
713,2025-04,WEEKDAY,15,TRAIN,NS25/EW13,46042,41439
714,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,BP5,1113,840
715,2025-04,WEEKDAY,23,TRAIN,NE10,2410,6073
716,2025-04,WEEKDAY,15,TRAIN,NS8,17501,14111
717,2025-04,WEEKDAY,5,TRAIN,DT22,1495,3
718,2025-04,WEEKDAY,7,TRAIN,CC21,12138,13718
719,2025-04,WEEKDAY,13,TRAIN,TE26,12205,13019
720,2025-04,WEEKDAY,12,TRAIN,SE1,4672,2829
721,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,EW3,766,3780
722,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,PE1,36,334
723,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,DT22,8453,8176
724,2025-04,WEEKDAY,15,TRAIN,DT33,12519,13307
725,2025-04,WEEKDAY,9,TRAIN,PW2,60,91
726,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,TE29,2234,950
727,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,SW6,745,187
728,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC6,15413,402
729,2025-04,WEEKDAY,7,TRAIN,SW5,27189,8447
730,2025-04,WEEKDAY,13,TRAIN,NE5,11454,13975
731,2025-04,WEEKDAY,20,TRAIN,EW10,7599,20280
732,2025-04,WEEKDAY,8,TRAIN,NE13,59989,38047
